?location	?company	?location_id	?company_id	?acc
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Adventure_SA>	77	17	1.15841337667018e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Thales_Group>	77	913	1.1364493481792366E0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Chantiers_aéronavals_Étienne_Romano>	77	204	1.0786151509683324e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Société_Aérienne_Bordelaise>	77	849	1.0615633200400092e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Société_Française_de_Construction_Aéronautique>	77	850	0.9588735058072488e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Archos>	77	85	8.979566908715831E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Société_Provençale_de_Constructions_Aéronautiques>	77	851	0.8866169352986806e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Best_Off>	77	145	0.6964069746280019e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Aero_Synergie>	77	26	0.640115892619217e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Aerophile>	77	31	4.471406760619311E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Venturi_Automobiles>	77	970	0.4188928420389053e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Hanriot_(aircraft_company)>	77	422	2.955830099986382E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Facel_Vega>	77	326	2.3689152410998926E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Avions_Jean-Pierre_Marie>	77	118	1.8151117123307972E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/LVMH>	77	541	1.5351531688757253E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Technicolor_SA>	77	906	1.5000000000000002E-1
<http://dbpedia.org/resource/Hungary>	<http://dbpedia.org/resource/Ikarus_Bus>	79	469	4.525797960424802e0
<http://dbpedia.org/resource/Hungary>	<http://dbpedia.org/resource/Ganz_Works>	79	378	1.9868573431397627e0
<http://dbpedia.org/resource/Hungary>	<http://dbpedia.org/resource/Rába_(company)>	79	790	1.0892002923142687E0
<http://dbpedia.org/resource/Iran>	<http://dbpedia.org/resource/Iran_Khodro>	80	486	7.791939756677327e0
<http://dbpedia.org/resource/Iran>	<http://dbpedia.org/resource/Pars_Khodro>	80	704	4.817963675461487e0
<http://dbpedia.org/resource/Iran>	<http://dbpedia.org/resource/Iran_Aviation_Industries_Organization>	80	485	3.0589954735336153e0
<http://dbpedia.org/resource/Iran>	<http://dbpedia.org/resource/Damavand_Mineral_Water_Co.>	80	267	4.6400314709321655E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Alfa_Romeo>	81	58	139.75859825374266e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Fiat_Automobiles>	81	331	69.38982133937735e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Lancia>	81	546	67.71282054185104e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/AgustaWestland>	81	37	63.885223137460294e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Fiat_Aviazione>	81	332	39.437675067524395e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Leonardo-Finmeccanica>	81	554	33.10538399969168e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Alenia_Aermacchi>	81	55	22.621658620390225e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Innocenti>	81	479	20.394832023625085e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/AnsaldoBreda>	81	79	19.104737816140357e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Alenia_Aeronautica>	81	56	17.357686987491995e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Aermacchi>	81	20	15.446459380601215e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Aeritalia>	81	19	11.406287795311995e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Campari_Group>	81	186	10.71730479386534e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Pininfarina>	81	719	8.090503704005865e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Gruppo_Bertone>	81	413	7.259437719643202e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Reggiane>	81	761	5.93418725716236e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Autobianchi>	81	107	5.8326505896495515e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/De_Tomaso>	81	276	3.571251875203181e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Icaro_2000>	81	467	1.6610812366314278e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Fiat_Powertrain_Technologies>	81	333	1.484284475845667e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Olivetti>	81	675	1.4754882031769134e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Fiat_S.p.A.>	81	334	1.3060860582841691E0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Abarth>	81	9	1.1927362764954221e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Fly_Synthesis>	81	343	1.0813672441511597e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Officine_Meccaniche>	81	673	7.91832704360118E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Storm_Aircraft>	81	876	0.6850510214443697e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/ICP_srl>	81	463	0.631957041743458e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Polaris_Motor>	81	725	0.5792749083338748e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Carpenterie_Pagotto>	81	193	0.4367253747689912e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Flying_Legend>	81	344	0.36629223162507574e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Bizzarrini>	81	149	3.600616174837485E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Pro.Mecc>	81	739	0.35410008921444514e0
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/VM_Motori>	81	955	3.1588962584548724E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Carrozzeria_Ghia>	81	194	2.9611751986969514E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Per_Il_Volo>	81	709	2.472138597272491E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Zagato>	81	1028	2.0741884776620864E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Parmalat>	81	703	1.8033285973483118E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Flylab>	81	346	1.774113673126853E-1
<http://dbpedia.org/resource/Italy>	<http://dbpedia.org/resource/Vignale>	81	972	1.6151441660281354E-1
<http://dbpedia.org/resource/Malaysia>	<http://dbpedia.org/resource/Proton_Holdings>	85	743	12.636844031037016e0
<http://dbpedia.org/resource/Malaysia>	<http://dbpedia.org/resource/Perodua>	85	711	7.9535437254408965e0
<http://dbpedia.org/resource/Malaysia>	<http://dbpedia.org/resource/Ninetology>	85	662	1.2367547169152535e0
<http://dbpedia.org/resource/Malaysia>	<http://dbpedia.org/resource/Naza>	85	652	1.8986918722887342E-1
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Fokker>	89	348	157.39260194611177e0
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Heineken_International>	89	426	14.799966706927574e0
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Philips>	89	715	14.043667408339232e0
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Spyker_Cars>	89	869	7.961125948616209e0
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/DAF_Trucks>	89	251	5.657803985924801e0
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/VDL_Nedcar>	89	954	4.8967662265360073E-1
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Tulip_Computers>	89	934	1.8509820554298212E-1
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/Spyker>	89	868	1.701322104229629E-1
<http://dbpedia.org/resource/Netherlands>	<http://dbpedia.org/resource/FrieslandCampina>	89	366	1.6958272552927955E-1
<http://dbpedia.org/resource/Peru>	<http://dbpedia.org/resource/Enrique_Cassinelli_and_Sons>	91	309	4.9797597172102315E-1
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/PZL-Świdnik>	92	689	19.064003011032444e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Fabryka_Samochodów_Małolitrażowych>	92	324	9.623315165579658e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Fabryka_Samochodów_Osobowych>	92	325	8.686084910619265e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Solaris_Bus_&_Coach>	92	855	8.55963842648501e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Jelcz>	92	501	2.916655138924035e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Państwowe_Zakłady_Inżynierii>	92	705	2.523349777648015e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/FSC_Star>	92	322	1.1021275423095427E0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Polmos_Białystok>	92	726	8.840194456979741E-1
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Celier_Aviation>	92	200	0.6019872893319519e0
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Arrinera>	92	91	3.108948637800738E-1
<http://dbpedia.org/resource/Poland>	<http://dbpedia.org/resource/Maspex>	92	598	1.6275000000000003E-1
<http://dbpedia.org/resource/Portugal>	<http://dbpedia.org/resource/Sorefame>	93	859	1.3095019151343994e0
<http://dbpedia.org/resource/Portugal>	<http://dbpedia.org/resource/Salvador_Caetano>	93	810	0.8696314249719121e0
<http://dbpedia.org/resource/Portugal>	<http://dbpedia.org/resource/UMM_(União_Metalo-Mecânica)>	93	941	0.8203091272867082e0
<http://dbpedia.org/resource/Portugal>	<http://dbpedia.org/resource/OGMA>	93	671	0.6720719296604194e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Foxconn>	94	363	2479.576071907724e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Pegatron>	94	706	682.5304764263271e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/HTC>	94	418	183.55623919860284e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Acer_Inc.>	94	10	15.223230923650931e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Compal_Electronics>	94	230	7.525817761117366e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Aerospace_Industrial_Development_Corporation>	94	33	5.7849555757039495e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/First_International_Computer>	94	336	3.5115979315560226e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Bit_Corporation>	94	148	2.9899524741116554e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/China_Motor_Corporation>	94	216	2.92443183958347e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Evergreen_Group>	94	317	2.809978757914722E0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/United_Microelectronics_Corporation>	94	949	2.7849833178892798E0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Gigabyte_Technology>	94	391	1.0802459725253266e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/D-Link>	94	249	1.0463513946476026E0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Luxgen>	94	575	1.0426779993888013e0
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Tatung_Company>	94	900	5.724850065821976E-1
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/BenQ>	94	142	1.5422567587126676E-1
<http://dbpedia.org/resource/Taiwan>	<http://dbpedia.org/resource/Getac>	94	389	1.5000000000000002E-1
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Automobile_Dacia>	95	108	25.193252929721307e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Industria_Aeronautică_Română>	95	474	17.518586512682294e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Aerostar>	95	34	4.561871008191361e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Avioane_Craiova>	95	116	2.4478189957952923e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/ARO>	95	6	0.9524829294966592e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Rocar>	95	775	0.5172994309551581e0
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Întreprinderea_de_Construcții_Aeronautice_Românești>	95	1033	3.144424196463215E-1
<http://dbpedia.org/resource/Romania>	<http://dbpedia.org/resource/Oltcit>	95	676	2.541649611675975E-1
<http://dbpedia.org/resource/South_Africa>	<http://dbpedia.org/resource/Denel>	97	279	1.984135912003866e0
<http://dbpedia.org/resource/South_Africa>	<http://dbpedia.org/resource/Denel_Dynamics>	97	280	0.6581613532917863e0
<http://dbpedia.org/resource/South_Africa>	<http://dbpedia.org/resource/Rainbow_Aircraft>	97	754	0.47119758894332264e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Samsung_Electronics>	98	812	548.1810864583414e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/LG_Electronics>	98	540	243.9714955397941e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Hyundai_Motor_Company>	98	457	121.60801747914333e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Samsung>	98	811	119.69311645471379e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Kia_Motors>	98	523	46.09029664886469e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Hyundai_Rotem>	98	458	24.26944657507305e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Daewoo_Motors>	98	260	11.541531500584973e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/GM_Korea>	98	375	5.981698119311454e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Renault_Samsung_Motors>	98	765	3.9298804071544717e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Hyundai>	98	455	3.4001649861703305e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Hanjin_Heavy_Industries>	98	421	1.292654096553467E0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Asia_Motors>	98	98	1.2507019291786101e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Saehan_Motors>	98	806	1.0290582737958038e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/SsangYong_Motor>	98	870	6.975112292119087E-1
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Tata_Daewoo>	98	897	5.270646602440499E-1
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Hyundai_Mobis>	98	456	5.076839027604618E-1
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Cowon>	98	238	0.43236782441127175e0
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Koryolink>	98	532	3.96652550005719E-1
<http://dbpedia.org/resource/South_Korea>	<http://dbpedia.org/resource/Shinjin_Motors>	98	831	1.6107509749827212E-1
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/SEAT>	99	798	31.91425665699301e0
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/Construcciones_y_Auxiliar_de_Ferrocarriles>	99	233	22.654214452265624e0
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/Airbus_Military>	99	45	1.6681033928274351E0
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/MACOSA>	99	577	6.897940343951164E-1
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/Colyaer>	99	226	0.6335863380727959e0
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/SEAT_Sport>	99	799	3.772483761379298E-1
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/Irizar>	99	487	2.8670721040737535E-1
<http://dbpedia.org/resource/Spain>	<http://dbpedia.org/resource/Mahou-San_Miguel_Group>	99	588	2.6361296308436627E-1
<http://dbpedia.org/resource/Sri_Lanka>	<http://dbpedia.org/resource/Micro_Cars>	100	617	1.5650726986679786E-1
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Volvo_Cars>	101	983	66.12654669005575e0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Volvo_Buses>	101	982	37.172004960638354e0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Saab_Automobile>	101	803	26.494955143082088e0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Saab_Group>	101	804	2.1796687980961906E1
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Volvo_Trucks>	101	984	5.1643457442797684e0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Koenigsegg>	101	529	4.062661144924448e0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/National_Electric_Vehicle_Sweden>	101	650	2.890723955808347E0
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Ericsson_Mobile_Communications>	101	313	6.057232248525072E-1
<http://dbpedia.org/resource/Sweden>	<http://dbpedia.org/resource/Ericsson>	101	312	1.8370010722491775E-1
<http://dbpedia.org/resource/Thailand>	<http://dbpedia.org/resource/Osotspa>	103	684	4.3920471239679704E-1
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/Tofaş>	105	924	3.8081779655043673e0
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/Ford_Otosan>	105	356	3.0191225349872335e0
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/Ülker>	105	1034	1.5852364390852929E0
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/TÜLOMSAŞ>	105	938	1.0111439031023626E0
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/Mechanical_and_Chemical_Industry_Corporation>	105	606	2.701394970112033E-1
<http://dbpedia.org/resource/Turkey>	<http://dbpedia.org/resource/Karsan>	105	515	2.0117687204713747E-1
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/Antonov>	106	80	136.80616601490058e0
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/Khartron>	106	522	20.19165097552855e0
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/KrAZ>	106	533	6.496808910345732e0
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/Aeros>	106	32	3.6669561597205007e0
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/ZAZ>	106	1025	3.1098885150144424e0
<http://dbpedia.org/resource/Ukraine>	<http://dbpedia.org/resource/General_Aviation_Design_Bureau_of_Ukraine>	106	381	0.3681707401651201e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/BAE_Systems>	107	122	121.35995412683815e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/De_Havilland>	107	274	102.68971828533016e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/British_Aerospace>	107	170	67.9134511508885e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/British_Leyland>	107	171	47.92005721969817e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Diageo>	107	284	46.36699616625335e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Ford_of_Britain>	107	358	45.82636737376638e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Handley_Page>	107	420	34.94049881143993e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Austin_Motor_Company>	107	103	33.03250359222998e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Lotus_Cars>	107	572	31.404206954527915e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Westland_Helicopters>	107	996	28.573447685685426e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Rover_Group>	107	786	27.783090131912378e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Airco>	107	46	24.403337103849267e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Vauxhall_Motors>	107	965	20.624450824784713e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Slingsby_Aviation>	107	846	17.780354215906513e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Amstrad>	107	77	11.205115355089625e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Games_Workshop>	107	377	10.518470103660828e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Morris_Motors>	107	637	9.716703217099548e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Daimler_Company>	107	265	8.027873396775929e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/TVR>	107	892	7.662228305741635e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Armstrong_Whitworth>	107	90	7.075262295011199e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Cravens>	107	239	6.991292010988321e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/British_Rail>	107	172	6.1625113133560205e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Bedford_Vehicles>	107	135	5.922633965758948e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/William_Beardmore_and_Company>	107	1000	5.668363449156908e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/AC_Cars>	107	3	5.40090899086533e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Rootes_Group>	107	781	5.131928343193413e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/M-Sport>	107	576	5.061660512835674e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Metropolitan-Vickers>	107	615	4.652801383630112e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Associated_Equipment_Company>	107	99	4.3118487626351785e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Van_Diemen>	107	962	4.147303474014954E0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Bristol_Cars>	107	169	4.063902929559521e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Jensen_Motors>	107	502	3.9881981600456236e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Acorn_Computers>	107	12	3.6136566815501645e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/MG_Motor>	107	581	3.546012551907163e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Airspeed_Ltd.>	107	52	3.3098834244078983e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Reliant>	107	762	3.14800043347298e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Hillman>	107	435	3.06757625604536e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Cammell_Laird>	107	185	2.8102049662236204e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Martinsyde>	107	594	2.453278557022336e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Wolseley_Motors>	107	1006	2.0931683755325223e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/SABMiller>	107	793	2.076071430232974e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Martin-Baker>	107	592	1.6743264133643965e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Britvic>	107	173	1.6677096483735903e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Ginetta_Cars>	107	394	1.6358031939698678e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/GTM_Cars>	107	376	1.6248123102863694e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Humber_Limited>	107	452	1.6040966238875225e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/BAE_Systems_Military_Air_&_Information>	107	123	1.3842125712702051e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/MG_Rover_Group>	107	582	1.367332062769253e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Singer_Motors>	107	840	1.21552893587537e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Rover_Company>	107	785	1.1761076203986949e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/P&M_Aviation>	107	687	1.1449525916982008e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Gosport_Aircraft_Company>	107	404	1.1096104147032573E0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/J._Samuel_White>	107	492	0.9513624478709007e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Ascari_Cars>	107	96	0.902706569532818e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Europa_Aircraft>	107	314	8.591715158819774E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Alvis_Car_and_Engineering_Company>	107	64	0.8451148064977387e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Ariel_Motor_Company>	107	89	8.346604004169382E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Allied_Domecq>	107	60	7.652904575211407E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Albion_Motors>	107	54	0.7580933310108069e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Lanchester_Motor_Company>	107	545	0.6992140828672985e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Prodrive>	107	741	0.6711909975937175e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Lister_Cars>	107	565	6.2805624691274E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Fuller's_Brewery>	107	368	0.6259183169615471e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Avian_Limited>	107	110	0.6239118560342075e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/International_Computers_Limited>	107	481	5.800690356014229E-1
