0	1   Animalia_(book)	Animalia_(book)
7057	1	Samuel_(Raffi_novel)	Samuel_(Raffi_novel)
7058	1	Terrier_(novel)	Terrier_(novel)
7059	1	The_Accusers	The_Accusers
7060	1	The_Collected_Stories_of_Philip_K._Dick	The_Collected_Stories_of_Philip_K._Dick
7061	1	The_Dressmaker_(Bainbridge_novel)	The_Dressmaker_(Bainbridge_novel)
7062	1	The_Golden_Child_(novel)	The_Golden_Child_(novel)
7063	1	The_Golden_Road_(Montgomery_novel)	The_Golden_Road_(Montgomery_novel)
7064	1	The_Great_American_Novel_(Roth)	The_Great_American_Novel_(Roth)
7065	1	The_Hunter_(Stark_novel)	The_Hunter_(Stark_novel)
7066	1	The_Pit_(Norris_novel)	The_Pit_(Norris_novel)
7067	1	We_Are_Not_Alone_(novel)	We_Are_Not_Alone_(novel)
7068	1	Yama:_The_Pit	Yama:_The_Pit
7069	1	Sybil_(novel)	Sybil_(novel)
7070	1	The_Lighthouse_at_the_End_of_the_World	The_Lighthouse_at_the_End_of_the_World
7071	1	A_Glastonbury_Romance	A_Glastonbury_Romance
7072	1	Manalive	Manalive
7073	1	The_Child_of_the_Cavern	The_Child_of_the_Cavern
7074	1	The_High_Window	The_High_Window
7075	1	Two_Years'_Vacation	Two_Years'_Vacation
7076	1	Ecstasy:_A_Study_of_Happiness	Ecstasy:_A_Study_of_Happiness
7077	1	Faerie_Tale	Faerie_Tale
7078	1	Galactic_Derelict	Galactic_Derelict
7079	1	Killers_of_the_Dawn	Killers_of_the_Dawn
7080	1	Mightier_Than_the_Sword	Mightier_Than_the_Sword
7081	1	Morning_Star_(Rider_Haggard_novel)	Morning_Star_(Rider_Haggard_novel)
7082	1	None_but_Lucifer	None_but_Lucifer
7083	1	Ode_to_a_Banker	Ode_to_a_Banker
7084	1	The_Baron_in_the_Trees	The_Baron_in_the_Trees
7085	1	The_Cupboard_Under_the_Stairs	The_Cupboard_Under_the_Stairs
7086	1	The_Ignorance_of_Blood	The_Ignorance_of_Blood
7087	1	The_Mighty_Miss_Malone	The_Mighty_Miss_Malone
7088	1	The_Pigman's_Legacy	The_Pigman's_Legacy
7089	1	The_Shaving_of_Shagpat	The_Shaving_of_Shagpat
7090	1	Vampire_Academy_(novel)	Vampire_Academy_(novel)
7091	1	William_the_Lawless	William_the_Lawless
7092	1	A_Month_in_the_Country_(novel)	A_Month_in_the_Country_(novel)
7093	1	A_Single_Man_(novel)	A_Single_Man_(novel)
7094	1	An_Awfully_Big_Adventure_(novel)	An_Awfully_Big_Adventure_(novel)
7095	1	Captains_and_the_Kings	Captains_and_the_Kings
7096	1	Antony_and_Cleopatra_(novel)	Antony_and_Cleopatra_(novel)
7097	1	Divine_Misdemeanors	Divine_Misdemeanors
7098	1	Bedlam_(Kennen_novel)	Bedlam_(Kennen_novel)
7099	1	Golden_Fox	Golden_Fox
7100	1	Black_Empire_(novel)	Black_Empire_(novel)
7101	1	Injury_Time_(novel)	Injury_Time_(novel)
7102	1	Captive!_(Paulsen_novel)	Captive!_(Paulsen_novel)
7103	1	Marx_the_First	Marx_the_First
7104	1	Crocodile_Tears	Crocodile_Tears
7105	1	River_Boy	River_Boy
7106	1	Saint_Peter's_Fair	Saint_Peter's_Fair
7107	1	David_Bek_(novel)	David_Bek_(novel)
7108	1	Spacehounds_of_IPC	Spacehounds_of_IPC
7109	1	The_Adventure_of_the_Norwood_Builder	The_Adventure_of_the_Norwood_Builder
7110	1	The_Book_of_Snobs	The_Book_of_Snobs
7111	1	The_Heretic's_Apprentice	The_Heretic's_Apprentice
7112	1	The_Hostage_of_Zir	The_Hostage_of_Zir
7113	1	Tim_and_Pete	Tim_and_Pete
7114	1	Ummachu	Ummachu
7115	1	William_Carries_On	William_Carries_On
7116	1	Wintersmith	Wintersmith
7117	1	Eater_(novel)	Eater_(novel)
7118	1	Frozen_Assets_(novel)	Frozen_Assets_(novel)
7119	1	Greed_(Jelinek_novel)	Greed_(Jelinek_novel)
7120	1	Hell_to_Pay_(novel)	Hell_to_Pay_(novel)
7121	1	Lady_Anna_(novel)	Lady_Anna_(novel)
7122	1	Living_with_the_Dead_(The_Tale_of_Old_Corpsenberg)	Living_with_the_Dead_(The_Tale_of_Old_Corpsenberg)
7123	1	Living_with_the_Dead_(novel)	Living_with_the_Dead_(novel)
7124	1	Mordant's_Need	Mordant's_Need
7125	1	Odalisque_(novel)	Odalisque_(novel)
7126	1	Palimpsest_(novel)	Palimpsest_(novel)
7127	1	Patronage_(novel)	Patronage_(novel)
7128	1	Silas_Marner	Silas_Marner
7129	1	Silverthorn_(novel)	Silverthorn_(novel)
7130	1	Snuff_(Palahniuk_novel)	Snuff_(Palahniuk_novel)
7131	1	Snuff_(Pratchett_novel)	Snuff_(Pratchett_novel)
7132	1	Strangers_on_a_Train_(novel)	Strangers_on_a_Train_(novel)
7133	1	Summer_of_Secrets	Summer_of_Secrets
7134	1	Sword_Stained_with_Royal_Blood	Sword_Stained_with_Royal_Blood
7135	1	Terraplane_(novel)	Terraplane_(novel)
7136	1	The_Alteration	The_Alteration
7137	1	The_Book_and_the_Sword	The_Book_and_the_Sword
7138	1	The_Book_of_Dreams_(Jack_Vance_novel)	The_Book_of_Dreams_(Jack_Vance_novel)
7139	1	The_Clocks_of_Iraz	The_Clocks_of_Iraz
7140	1	The_Domino_Effect_(novel)	The_Domino_Effect_(novel)
7141	1	The_Heaven_Sword_and_Dragon_Saber	The_Heaven_Sword_and_Dragon_Saber
7142	1	The_Hit_(Baldacci_novel)	The_Hit_(Baldacci_novel)
7143	1	The_Joke_(novel)	The_Joke_(novel)
7144	1	The_Mark_(novel)	The_Mark_(novel)
7145	1	The_Pale_Horse	The_Pale_Horse
7146	1	The_Queen_and_I_(novel)	The_Queen_and_I_(novel)
7147	1	The_Return_of_Sherlock_Holmes	The_Return_of_Sherlock_Holmes
7148	1	The_Sea_Serpent	The_Sea_Serpent
7149	1	The_Song_of_Rhiannon	The_Song_of_Rhiannon
7150	1	The_Town_(Faulkner_novel)	The_Town_(Faulkner_novel)
7151	1	Thursday's_Child_(Hartnett_novel)	Thursday's_Child_(Hartnett_novel)
7152	1	Valhalla_Rising_(novel)	Valhalla_Rising_(novel)
7153	1	Yume_No_Hon:_The_Book_of_Dreams	Yume_No_Hon:_The_Book_of_Dreams
7154	1	Absurdistan_(novel)	Absurdistan_(novel)
7155	1	Fairyland_(series)	Fairyland_(series)
7156	1	Hold_Tight_(novel)	Hold_Tight_(novel)
7157	1	Hungry_Hearts_(collection)	Hungry_Hearts_(collection)
7158	1	I'm_Losing_You_(novel)	I'm_Losing_You_(novel)
7159	1	In_the_Labyrinth_(novel)	In_the_Labyrinth_(novel)
7160	1	Last_of_the_Duanes_(novel)	Last_of_the_Duanes_(novel)
7161	1	Memorial_Day_(novel)	Memorial_Day_(novel)
7162	1	Ode_to_Gallantry	Ode_to_Gallantry
7163	1	Strandloper_(novel)	Strandloper_(novel)
7164	1	The_Anatomy_Lesson_(Morley_novel)	The_Anatomy_Lesson_(Morley_novel)
7165	1	The_Anatomy_Lesson_(Roth_novel)	The_Anatomy_Lesson_(Roth_novel)
7166	1	The_Detonators	The_Detonators
7167	1	The_Disappeared_(novel)	The_Disappeared_(novel)
7168	1	The_Killer_Inside_Me	The_Killer_Inside_Me
7169	1	Vulcan's_Forge_(Du_Brul_novel)	Vulcan's_Forge_(Du_Brul_novel)
7170	1	Only_You_Can_Save_Mankind	Only_You_Can_Save_Mankind
7171	1	Slan	Slan
7172	1	Changing_Places	Changing_Places
7173	1	Darkover_Landfall	Darkover_Landfall
7174	1	Earth_Abides	Earth_Abides
7175	1	Fevre_Dream	Fevre_Dream
7176	1	Hawkmistress!	Hawkmistress!
7177	1	In_Death_Ground	In_Death_Ground
7178	1	Nineteen_Eighty-Four_(TV_programme)	Nineteen_Eighty-Four_(TV_programme)
7179	1	Stormqueen!	Stormqueen!
7180	1	The_Curious_Incident_of_the_Dog_in_the_Night-Time	The_Curious_Incident_of_the_Dog_in_the_Night-Time
7181	1	The_Shiva_Option	The_Shiva_Option
7182	1	Tipping_the_Velvet	Tipping_the_Velvet
7183	1	Anandamath	Anandamath
7184	1	Cycle_of_the_Werewolf	Cycle_of_the_Werewolf
7185	1	Deadeye_Dick	Deadeye_Dick
7186	1	I_Am_Charlotte_Simmons	I_Am_Charlotte_Simmons
7187	1	Lest_Darkness_Fall	Lest_Darkness_Fall
7188	1	The_Amateur_Marriage	The_Amateur_Marriage
7189	1	The_Complete_Fairy_Tales_of_Hermann_Hesse	The_Complete_Fairy_Tales_of_Hermann_Hesse
7190	1	The_Ghost_Writer	The_Ghost_Writer
7191	1	The_Winter_of_Our_Discontent	The_Winter_of_Our_Discontent
7192	1	White_Teeth	White_Teeth
7193	1	The_Purcell_Papers	The_Purcell_Papers
7194	1	The_Queen's_Fool	The_Queen's_Fool
7195	1	A_Wrinkle_in_Time_(film)	A_Wrinkle_in_Time_(film)
7196	1	From_Potter's_Field	From_Potter's_Field
7197	1	Gods_and_Pawns	Gods_and_Pawns
7198	1	Havana_Bay_(novel)	Havana_Bay_(novel)
7199	1	One_Virgin_Too_Many	One_Virgin_Too_Many
7200	1	Operation_Red_Jericho	Operation_Red_Jericho
7201	1	Sometime_Never:_A_Fable_for_Supermen	Sometime_Never:_A_Fable_for_Supermen
7202	1	The_Composer_Is_Dead	The_Composer_Is_Dead
7203	1	The_Constant_Princess	The_Constant_Princess
7204	1	The_Jennifer_Morgue	The_Jennifer_Morgue
7205	1	Unnatural_Exposure_(novel)	Unnatural_Exposure_(novel)
7206	1	Drop_City_(novel)	Drop_City_(novel)
7207	1	Riven_Rock	Riven_Rock
7208	1	Ruby_Holler	Ruby_Holler
7209	1	The_Boleyn_Inheritance	The_Boleyn_Inheritance
7210	1	The_Lake_of_Tears	The_Lake_of_Tears
7211	1	The_Moneypenny_Diaries:_Final_Fling	The_Moneypenny_Diaries:_Final_Fling
7212	1	Wolves_Eat_Dogs	Wolves_Eat_Dogs
7213	1	He_Knew_He_Was_Right	He_Knew_He_Was_Right
7214	1	Crispin:_The_End_of_Time	Crispin:_The_End_of_Time
7215	1	Scarecrow_and_the_Army_of_Thieves	Scarecrow_and_the_Army_of_Thieves
7216	1	The_Medusa_Plot	The_Medusa_Plot
7217	1	Three_Stations	Three_Stations
7218	1	When_the_Killing's_Done	When_the_Killing's_Done
7219	1	Devil_Bones	Devil_Bones
7220	1	People's_Republic_(novel)	People's_Republic_(novel)
7221	1	The_Children_of_the_Lost	The_Children_of_the_Lost
7222	1	The_Last_Dragonslayer	The_Last_Dragonslayer
7223	1	The_Midnight_Charter	The_Midnight_Charter
7224	1	The_Omen_Machine	The_Omen_Machine
7225	1	The_Rogue_Crew	The_Rogue_Crew
7226	1	Virals_(novel)	Virals_(novel)
7227	1	Walking_to_Hollywood	Walking_to_Hollywood
7228	1	Wigs_on_the_Green	Wigs_on_the_Green
7229	1	77_Shadow_Street	77_Shadow_Street
7230	1	The_Ape_Man's_Brother	The_Ape_Man's_Brother
7231	1	Theodore_Boone:_The_Activist	Theodore_Boone:_The_Activist
7232	1	After_Silence	After_Silence
7233	1	Apartment_16	Apartment_16
7234	1	Banquet_for_the_Damned	Banquet_for_the_Damned
7235	1	Canto_for_a_Gypsy	Canto_for_a_Gypsy
7236	1	Crawling_Sky	Crawling_Sky
7237	1	Hot_in_December	Hot_in_December
7238	1	House_of_Small_Shadows	House_of_Small_Shadows
7239	1	In_Sunlight_and_In_Shadow	In_Sunlight_and_In_Shadow
7240	1	Lost_Echoes	Lost_Echoes
7241	1	No_One_Gets_Out_Alive	No_One_Gets_Out_Alive
7242	1	Severed_Souls	Severed_Souls
7243	1	Tatiana_(novel)	Tatiana_(novel)
7244	1	The_Empty_Throne	The_Empty_Throne
7245	1	The_King's_Curse	The_King's_Curse
7246	1	The_Kingmaker's_Daughter	The_Kingmaker's_Daughter
7247	1	The_Rogue_Prince	The_Rogue_Prince
7248	1	The_Thicket_(novel)	The_Thicket_(novel)
7249	1	The_Third_Kingdom	The_Third_Kingdom
7250	1	Yaqui_Delgado_Wants_to_Kick_Your_Ass	Yaqui_Delgado_Wants_to_Kick_Your_Ass
7251	1	A_Man_Lay_Dead	A_Man_Lay_Dead
7252	1	Captain_Antifer	Captain_Antifer
7253	1	Hornblower_and_the_Crisis	Hornblower_and_the_Crisis
7254	1	Poor_Little_Bitch_Girl	Poor_Little_Bitch_Girl
7255	1	The_Baby_in_the_Manger	The_Baby_in_the_Manger
7256	1	The_Super_Barbarians	The_Super_Barbarians
7257	1	The_Witch's_Head	The_Witch's_Head
7258	1	Without_Dogma	Without_Dogma
7259	1	Enter_Wildthyme	Enter_Wildthyme
7260	1	Five_Are_Together_Again	Five_Are_Together_Again
7261	1	Five_Go_to_Demon's_Rocks	Five_Go_to_Demon's_Rocks
7262	1	Fontamara	Fontamara
7263	1	Four_Children_and_It	Four_Children_and_It
7264	1	He_Who_Fears_the_Wolf	He_Who_Fears_the_Wolf
7265	1	Kill_Alex_Cross	Kill_Alex_Cross
7266	1	Liars_in_Love	Liars_in_Love
7267	1	Mr._Potter_(novel)	Mr._Potter_(novel)
7268	1	Night_Lamp	Night_Lamp
7269	1	Nothing_More_Than_Murder	Nothing_More_Than_Murder
7270	1	Rebekah_(novel)	Rebekah_(novel)
7271	1	The_Blue_Sword	The_Blue_Sword
7272	1	The_Saxon_Shore	The_Saxon_Shore
7273	1	The_Second_Invasion_from_Mars	The_Second_Invasion_from_Mars
7274	1	The_Story_of_Tracy_Beaker	The_Story_of_Tracy_Beaker
7275	1	They_Came_on_Viking_Ships	They_Came_on_Viking_Ships
7276	1	Vanity_Dies_Hard	Vanity_Dies_Hard
7277	1	We_Can_Remember_It_for_You_Wholesale_(collection)	We_Can_Remember_It_for_You_Wholesale_(collection)
7278	1	The_First_Sir_Percy	The_First_Sir_Percy
7279	1	The_Eye_in_the_Door	The_Eye_in_the_Door
7280	1	Cakes_and_Ale	Cakes_and_Ale
7281	1	The_Way_Some_People_Die	The_Way_Some_People_Die
7282	1	Blood_and_Gold	Blood_and_Gold
7283	1	Doctor_Dolittle's_Garden	Doctor_Dolittle's_Garden
7284	1	Doctor_Dolittle's_Zoo	Doctor_Dolittle's_Zoo
7285	1	Doctor_Dolittle_and_the_Secret_Lake	Doctor_Dolittle_and_the_Secret_Lake
7286	1	Roman_Blood	Roman_Blood
7287	1	The_Queen_of_Zamba	The_Queen_of_Zamba
7288	1	Arctic_Drift	Arctic_Drift
7289	1	Badjelly_the_Witch	Badjelly_the_Witch
7290	1	Bones_to_Ashes	Bones_to_Ashes
7291	1	Glass_Soup	Glass_Soup
7292	1	Imperial_Bedrooms	Imperial_Bedrooms
7293	1	Journey_to_the_River_Sea	Journey_to_the_River_Sea
7294	1	Manifesto_Pau-Brasil	Manifesto_Pau-Brasil
7295	1	Mars:_The_Home_Front	Mars:_The_Home_Front
7296	1	Murphy's_Gold	Murphy's_Gold
7297	1	Savage_Night	Savage_Night
7298	1	Solomon's_Song	Solomon's_Song
7299	1	Sons_of_Destiny	Sons_of_Destiny
7300	1	Sunset_in_St._Tropez	Sunset_in_St._Tropez
7301	1	The_Castle_of_Adventure	The_Castle_of_Adventure
7302	1	The_Dark_Crusader	The_Dark_Crusader
7303	1	The_Einstein_Intersection	The_Einstein_Intersection
7304	1	The_Great_Shadow	The_Great_Shadow
7305	1	The_Mystery_of_a_Hansom_Cab	The_Mystery_of_a_Hansom_Cab
7306	1	The_Slave-girl_from_Jerusalem	The_Slave-girl_from_Jerusalem
7307	1	The_Sword_of_Aldones	The_Sword_of_Aldones
7308	1	The_Treasure_of_El_Patron	The_Treasure_of_El_Patron
7309	1	A_Loyal_Character_Dancer	A_Loyal_Character_Dancer
7310	1	The_Book_of_Illusions	The_Book_of_Illusions
7311	1	The_First_Chronicles_of_Druss_the_Legend	The_First_Chronicles_of_Druss_the_Legend
7312	1	Without_Feathers	Without_Feathers
7313	1	The_Fool's_Progress	The_Fool's_Progress
7314	1	God's_Mischief	God's_Mischief
7315	1	Allan_and_the_Sundered_Veil	Allan_and_the_Sundered_Veil
7316	1	Any_Human_Heart	Any_Human_Heart
7317	1	Colossus_and_the_Crab	Colossus_and_the_Crab
7318	1	Conan_the_Warlord	Conan_the_Warlord
7319	1	De_kroongetuige	De_kroongetuige
7320	1	Five_on_a_Treasure_Island	Five_on_a_Treasure_Island
7321	1	Henry_and_the_Clubhouse	Henry_and_the_Clubhouse
7322	1	High_Sorcery	High_Sorcery
7323	1	Keziah_Dane	Keziah_Dane
7324	1	Let's_Put_the_Future_Behind_Us	Let's_Put_the_Future_Behind_Us
7325	1	Man_vs_Beast	Man_vs_Beast
7326	1	Mistborn:_Shadows_of_Self	Mistborn:_Shadows_of_Self
7327	1	No_Man's_Nightingale	No_Man's_Nightingale
7328	1	On_Canaan's_Side	On_Canaan's_Side
7329	1	Reservation_Blues	Reservation_Blues
7330	1	Seventeen_(Tarkington_novel)	Seventeen_(Tarkington_novel)
7331	1	The_Ethos_Effect	The_Ethos_Effect
7332	1	The_Golden_Man_(collection)	The_Golden_Man_(collection)
7333	1	The_Golden_Sabre	The_Golden_Sabre
7334	1	The_History_of_Civilization	The_History_of_Civilization
7335	1	The_Little_World_of_the_Past	The_Little_World_of_the_Past
7336	1	The_Multiple_Effects_of_Rainshadow	The_Multiple_Effects_of_Rainshadow
7337	1	The_Second_Life_of_Samuel_Tyne	The_Second_Life_of_Samuel_Tyne
7338	1	The_Sound_of_One_Hand_Clapping	The_Sound_of_One_Hand_Clapping
7339	1	The_Story_of_Martha	The_Story_of_Martha
7340	1	The_Wurms_of_Blearmouth	The_Wurms_of_Blearmouth
7341	1	Garan_the_Eternal	Garan_the_Eternal
7342	1	Gangtokey_Gondogol	Gangtokey_Gondogol
7343	1	A_Gathering_of_Old_Men	A_Gathering_of_Old_Men
7344	1	Above_the_Veil	Above_the_Veil
7345	1	Being_Dead	Being_Dead
7346	1	Brother_Fish	Brother_Fish
7347	1	Chimaera_(Well_of_Echoes)	Chimaera_(Well_of_Echoes)
7348	1	Gandalara_Cycle	Gandalara_Cycle
7349	1	Gypsy_in_Amber	Gypsy_in_Amber
7350	1	Henry_and_Ribsy	Henry_and_Ribsy
7351	1	High_Justice	High_Justice
7352	1	Memories_and_Portraits	Memories_and_Portraits
7353	1	Morpho_Eugenia	Morpho_Eugenia
7354	1	Primary_Inversion	Primary_Inversion
7355	1	Scrutator	Scrutator
7356	1	The_Broken_Vase	The_Broken_Vase
7357	1	The_Glass_Cafe	The_Glass_Cafe
7358	1	The_Lost_Language_of_Cranes	The_Lost_Language_of_Cranes
7359	1	The_Riddle_of_the_Wren	The_Riddle_of_the_Wren
7360	1	The_Sunday_Philosophy_Club	The_Sunday_Philosophy_Club
7361	1	The_Tree_of_Hands	The_Tree_of_Hands
7362	1	The_Violet_Keystone	The_Violet_Keystone
7363	1	Waylander_II:_In_the_Realm_of_the_Wolf	Waylander_II:_In_the_Realm_of_the_Wolf
7364	1	Winds_of_Fury	Winds_of_Fury
7365	1	Tell_No_One_(novel)	Tell_No_One_(novel)
7366	1	A_Long_Long_Way	A_Long_Long_Way
7367	1	An_Old_Captivity	An_Old_Captivity
7368	1	Down_a_Dark_Hall	Down_a_Dark_Hall
7369	1	Ginger_You're_Barmy	Ginger_You're_Barmy
7370	1	Gods_of_Aberdeen	Gods_of_Aberdeen
7371	1	Grant_Comes_East	Grant_Comes_East
7372	1	Magic's_Pawn	Magic's_Pawn
7373	1	Men_and_the_City	Men_and_the_City
7374	1	Prisoner's_Dilemma_(novel)	Prisoner's_Dilemma_(novel)
7375	1	Showboat_World	Showboat_World
7376	1	Stanley_Yelnats'_Survival_Guide_to_Camp_Green_Lake	Stanley_Yelnats'_Survival_Guide_to_Camp_Green_Lake
7377	1	Sword_of_the_Yue_Maiden	Sword_of_the_Yue_Maiden
7378	1	The_Bourne_Betrayal	The_Bourne_Betrayal
7379	1	The_Color_of_Light	The_Color_of_Light
7380	1	The_Conquering_Sword_of_Conan	The_Conquering_Sword_of_Conan
7381	1	The_Curse_on_the_Chosen	The_Curse_on_the_Chosen
7382	1	The_Heritage_of_Hastur	The_Heritage_of_Hastur
7383	1	The_Honorable_Barbarian	The_Honorable_Barbarian
7384	1	The_Intimidators	The_Intimidators
7385	1	The_Intriguers	The_Intriguers
7386	1	The_Last_Hawk	The_Last_Hawk
7387	1	The_Octagonal_Raven	The_Octagonal_Raven
7388	1	The_Space_Vampires	The_Space_Vampires
7389	1	The_Will_of_the_Empress	The_Will_of_the_Empress
7390	1	White_Horse_Neighs_in_the_Western_Wind	White_Horse_Neighs_in_the_Western_Wind
7391	1	A_Spot_of_Bother	A_Spot_of_Bother
7392	1	Dimsie_Goes_to_School	Dimsie_Goes_to_School
7393	1	Dimsie_Moves_Up	Dimsie_Moves_Up
7394	1	First_Test	First_Test
7395	1	Fortune's_Favourites	Fortune's_Favourites
7396	1	Genus_Homo_(novel)	Genus_Homo_(novel)
7397	1	Jo's_Boys	Jo's_Boys
7398	1	Judge_and_Jury	Judge_and_Jury
7399	1	Myrren's_Gift	Myrren's_Gift
7400	1	Paper_Doll_(novel)	Paper_Doll_(novel)
7401	1	Star_Guard	Star_Guard
7402	1	Staying_On	Staying_On
7403	1	The_Glory_That_Was	The_Glory_That_Was
7404	1	The_Strange_Case_of_Peter_the_Lett	The_Strange_Case_of_Peter_the_Lett
7405	1	The_Wonderful_Flight_to_the_Mushroom_Planet	The_Wonderful_Flight_to_the_Mushroom_Planet
7406	1	Visser_(novel)	Visser_(novel)
7407	1	William_the_Detective	William_the_Detective
7408	1	A_Fool's_Alphabet	A_Fool's_Alphabet
7409	1	London_Bridges	London_Bridges
7410	1	The_Android_(Animorphs)	The_Android_(Animorphs)
7411	1	The_Grass_Crown_(novel)	The_Grass_Crown_(novel)
7412	1	The_Singing_Sword	The_Singing_Sword
7413	1	The_Skystone	The_Skystone
7414	1	Henderson_the_Rain_King	Henderson_the_Rain_King
7415	1	The_Chronoliths	The_Chronoliths
7416	1	The_Commitments_(novel)	The_Commitments_(novel)
7417	1	The_Life_and_Loves_of_a_She-Devil	The_Life_and_Loves_of_a_She-Devil
7418	1	The_Power_of_One_(novel)	The_Power_of_One_(novel)
7419	1	The_Sheltering_Sky	The_Sheltering_Sky
7420	1	The_Heroic_Legend_of_Arslan	The_Heroic_Legend_of_Arslan
7421	1	William_in_Trouble_(story_collection)	William_in_Trouble_(story_collection)
7422	1	Of_Human_Bondage	Of_Human_Bondage
7423	1	Paddy_Clarke_Ha_Ha_Ha	Paddy_Clarke_Ha_Ha_Ha
7424	1	The_Happy_Return	The_Happy_Return
7425	1	The_Stars_Shine_Down	The_Stars_Shine_Down
7426	1	The_Woodlanders	The_Woodlanders
7427	1	Blood_Canticle	Blood_Canticle
7428	1	The_Adventure_of_the_Beryl_Coronet	The_Adventure_of_the_Beryl_Coronet
7429	1	The_Adventure_of_the_Noble_Bachelor	The_Adventure_of_the_Noble_Bachelor
7430	1	The_Andalite_Chronicles	The_Andalite_Chronicles
7431	1	The_Last_Don	The_Last_Don
7432	1	The_Man_with_the_Twisted_Lip	The_Man_with_the_Twisted_Lip
7433	1	Castaways_of_the_Flying_Dutchman	Castaways_of_the_Flying_Dutchman
7434	1	Fires_of_Eden	Fires_of_Eden
7435	1	Harpist_in_the_Wind	Harpist_in_the_Wind
7436	1	The_Basic_Eight	The_Basic_Eight
7437	1	A_Painted_House	A_Painted_House
7438	1	The_Testament	The_Testament
7439	1	The_Holcroft_Covenant	The_Holcroft_Covenant
7440	1	Hawksong	Hawksong
7441	1	Voyage_of_Slaves	Voyage_of_Slaves
7442	1	A_Tangled_Web	A_Tangled_Web
7443	1	The_Last_Days_of_Louisiana_Red	The_Last_Days_of_Louisiana_Red
7444	1	The_O'Sullivan_Twins	The_O'Sullivan_Twins
7445	1	The_Twins_at_St._Clare's	The_Twins_at_St._Clare's
7446	1	The_Life_and_Times_of_Multivac	The_Life_and_Times_of_Multivac
7447	1	A_Boy's_Own_Story	A_Boy's_Own_Story
7448	1	Allan_Stein	Allan_Stein
7449	1	Spindle's_End	Spindle's_End
7450	1	The_Riders	The_Riders
7451	1	A_Pack_of_Liars	A_Pack_of_Liars
7452	1	A_Place_of_Safety	A_Place_of_Safety
7453	1	Arc_d'X	Arc_d'X
7454	1	Batman:_The_Ultimate_Evil	Batman:_The_Ultimate_Evil
7455	1	Goddess_of_Yesterday	Goddess_of_Yesterday
7456	1	Het_uur_tussen_hond_en_wolf	Het_uur_tussen_hond_en_wolf
7457	1	Master_Alvin	Master_Alvin
7458	1	One_More_for_the_Road	One_More_for_the_Road
7459	1	Palace_of_the_White_Skunks	Palace_of_the_White_Skunks
7460	1	Sundarikalum_Sundaranmarum	Sundarikalum_Sundaranmarum
7461	1	Sunshine_Enemies	Sunshine_Enemies
7462	1	The_Big_Kill	The_Big_Kill
7463	1	The_Doomsters	The_Doomsters
7464	1	The_Fall_of_Colossus	The_Fall_of_Colossus
7465	1	The_Knight_Templar	The_Knight_Templar
7466	1	The_Parafaith_War	The_Parafaith_War
7467	1	The_Pixilated_Peeress	The_Pixilated_Peeress
7468	1	The_Tivington_Nott	The_Tivington_Nott
7469	1	Two_Weeks_with_the_Queen	Two_Weeks_with_the_Queen
7470	1	A_Romance_of_Wastdale_(novel)	A_Romance_of_Wastdale_(novel)
7471	1	Briar's_Book	Briar's_Book
7472	1	Bridge_of_Souls	Bridge_of_Souls
7473	1	Confederates_(novel)	Confederates_(novel)
7474	1	Death_in_Ecstasy	Death_in_Ecstasy
7475	1	Doctor_Dolittle's_Post_Office	Doctor_Dolittle's_Post_Office
7476	1	Etiquette_&_Espionage	Etiquette_&_Espionage
7477	1	Julian_Comstock:_A_Story_of_22nd-Century_America	Julian_Comstock:_A_Story_of_22nd-Century_America
7478	1	Life_and_Death_Are_Wearing_Me_Out	Life_and_Death_Are_Wearing_Me_Out
7479	1	Maske:_Thaery	Maske:_Thaery
7480	1	Mind_Switch	Mind_Switch
7481	1	Mo_Said_She_Was_Quirky	Mo_Said_She_Was_Quirky
7482	1	Murder_and_Magic	Murder_and_Magic
7483	1	Out_of_the_Unknown_(collection)	Out_of_the_Unknown_(collection)
7484	1	Pursuit_of_Honor	Pursuit_of_Honor
7485	1	Qijian_Xia_Tianshan	Qijian_Xia_Tianshan
7486	1	Servants_of_the_Wankh	Servants_of_the_Wankh
7487	1	The_Goblin_Tower	The_Goblin_Tower
7488	1	The_Maracot_Deep	The_Maracot_Deep
7489	1	The_Productions_of_Time	The_Productions_of_Time
7490	1	The_Refugees	The_Refugees
7491	1	The_Return_of_Conan	The_Return_of_Conan
7492	1	The_Romance_of_Leonardo_da_Vinci	The_Romance_of_Leonardo_da_Vinci
7493	1	The_White_Hart_(novel)	The_White_Hart_(novel)
7494	1	Unaccustomed_Earth	Unaccustomed_Earth
7495	1	Wideacre	Wideacre
7496	1	Yellow_Eyes	Yellow_Eyes
7497	1	The_Nether_World	The_Nether_World
7498	1	Ishmael_and_the_Return_of_the_Dugongs	Ishmael_and_the_Return_of_the_Dugongs
7499	1	Mr._Bass's_Planetoid	Mr._Bass's_Planetoid
7500	1	Saint_Maybe	Saint_Maybe
7501	1	The_Divine_Folly	The_Divine_Folly
7502	1	The_Kingdom_at_the_End_of_the_Road	The_Kingdom_at_the_End_of_the_Road
7503	1	An_April_Shroud	An_April_Shroud
7504	1	Another_Beauty	Another_Beauty
7505	1	At_the_Gates_of_Darkness	At_the_Gates_of_Darkness
7506	1	Grievance_(novel)	Grievance_(novel)
7507	1	Hunters_of_the_Dusk	Hunters_of_the_Dusk
7508	1	Machine_Man_(novel)	Machine_Man_(novel)
7509	1	Mary_Anerley	Mary_Anerley
